t_leader,t_follower,leader__shoulder_pan.pos,follower__shoulder_pan.pos,leader__shoulder_lift.pos,follower__shoulder_lift.pos,leader__elbow_flex.pos,follower__elbow_flex.pos,leader__wrist_flex.pos,follower__wrist_flex.pos,leader__wrist_roll.pos,follower__wrist_roll.pos,leader__gripper.pos,follower__gripper.pos
13.303599328000018,13.30691920299978,-53.84615384615385,-53.575357535753575,-72.79411764705883,-81.68955472326259,18.501805054151617,24.707996406109615,-59.05923344947735,-61.25211505922166,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.308600961999673,13.311281035999855,-53.84615384615385,-53.575357535753575,-72.4673202614379,-81.52309612983771,18.23104693140793,24.52830188679245,-59.05923344947735,-61.16751269035533,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.3129052649997,13.315777536000041,-53.84615384615385,-53.575357535753575,-72.22222222222223,-81.35663753641282,17.960288808664274,24.258760107816713,-59.05923344947735,-61.16751269035533,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.317345337000006,13.32072269199989,-53.84615384615385,-53.575357535753575,-71.89542483660131,-81.19017894298793,17.59927797833936,23.989218328840977,-59.05923344947735,-61.082910321489,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.322643166000034,13.325299314999938,-53.84615384615385,-53.575357535753575,-71.56862745098039,-80.9404910528506,17.328519855595673,23.80952380952381,-59.05923344947735,-61.082910321489,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.326798875999884,13.329433994999818,-53.84615384615385,-53.575357535753575,-71.32352941176471,-80.77403245942571,17.057761732851986,23.539982030548074,-59.05923344947735,-60.998307952622675,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.33095718100003,13.333869367999796,-53.84615384615385,-53.575357535753575,-71.07843137254902,-80.60757386600083,16.7870036101083,23.270440251572325,-59.05923344947735,-60.998307952622675,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.335873100999834,13.339126499000031,-53.84615384615385,-53.575357535753575,-70.83333333333333,-80.44111527257594,16.425992779783385,23.00089847259659,-59.05923344947735,-60.91370558375635,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.340800613999818,13.343400785000085,-53.84615384615385,-53.575357535753575,-70.50653594771242,-80.27465667915106,16.064981949458485,22.731356693620853,-59.05923344947735,-60.91370558375635,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.34497112200006,13.347847640000055,-53.84615384615385,-53.575357535753575,-70.26143790849673,-80.02496878901374,15.794223826714799,22.551662174303686,-59.05923344947735,-60.82910321489002,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.349481868000112,13.352453868999874,-53.84615384615385,-53.575357535753575,-69.93464052287581,-79.85851019558885,15.433212996389884,22.192273135669353,-59.05923344947735,-60.82910321489002,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
13.354449466999995,13.357374448999963,-53.84615384615385,-53.575357535753575,-69.68954248366013,-79.60882230545153,15.162454873646197,22.0125786163522,-59.05923344947735,-60.82910321489002,-31.672771672771674,-30.940170940170944,1.7937219730941705,2.0314547837483614
