Time_s,ADC
1.5,67
1.51,66
1.51,64
1.51,65
1.51,66
1.51,66
1.51,66
1.52,64
1.52,67
1.52,66
1.52,67
1.52,71
1.52,74
1.52,73
1.53,72
1.53,71
1.53,70
1.53,70
1.53,70
1.53,71
1.54,71
1.54,69
1.54,70
1.54,70
1.54,69
1.54,68
1.54,68
1.55,66
1.55,68
1.55,68
1.55,69
1.55,69
1.55,70
1.56,71
1.56,70
1.56,72
1.56,74
1.56,74
1.56,72
1.57,71
1.57,72
1.57,70
1.57,71
1.57,70
1.57,71
1.57,70
1.58,70
1.58,73
1.58,77
1.58,80
1.58,80
1.58,88
1.59,91
1.59,93
1.59,95
1.59,96
1.59,95
1.59,93
1.6,94
1.6,96
1.6,96
1.6,96
1.6,96
1.6,94
1.6,92
1.61,90
1.61,88
1.61,86
1.61,84
1.61,81
1.61,80
1.61,78
1.62,77
1.62,76
1.62,75
1.62,73
1.62,73
1.62,72
1.63,71
1.63,72
1.63,72
1.63,71
1.63,71
1.63,71
1.63,70
1.64,68
1.64,70
1.64,72
1.64,73
1.64,73
1.64,76
1.65,77
1.65,85
1.65,86
1.65,88
1.65,86
1.65,85
1.65,84
1.66,82
1.66,80
1.66,78
1.66,76
1.66,76
1.66,77
1.67,82
1.67,81
1.67,78
1.67,79
1.67,84
1.67,85
1.67,85
1.68,82
1.68,80
1.68,78
1.68,76
1.68,74
1.68,72
1.69,72
1.69,74
1.69,83
1.69,86
1.69,100
1.69,105
1.7,104
1.7,109
1.7,108
1.7,109
1.7,107
1.7,107
1.7,108
1.71,107
1.71,103
1.71,105
1.71,109
1.71,107
1.72,114
1.72,113
1.72,118
1.72,123
1.72,128
1.72,129
1.72,129
1.73,126
1.73,123
1.73,123
1.73,125
1.73,128
1.73,124
1.74,121
1.74,118
1.74,118
1.74,127
1.74,126
1.74,132
1.75,138
1.75,137
1.75,134
1.75,133
1.75,130
1.75,127
1.75,124
1.76,121
1.76,118
1.76,116
1.76,115
1.76,118
1.76,117
1.77,120
1.77,120
1.77,116
1.77,116
1.77,115
1.77,113
1.77,111
1.78,115
1.78,115
1.78,113
1.78,112
1.78,118
1.78,119
1.79,122
1.79,123
1.79,124
1.79,120
1.79,117
1.79,114
1.8,114
1.8,112
1.8,109
1.8,107
1.8,104
1.8,103
1.81,101
1.81,99
1.81,102
1.81,100
1.81,98
1.81,96
1.82,93
1.82,95
1.82,95
1.82,95
1.82,96
1.82,96
1.82,94
1.83,92
1.83,91
1.83,89
1.83,90
1.83,89
1.83,87
1.84,86
1.84,86
1.84,92
1.84,96
1.84,101
1.84,101
1.85,104
1.85,107
1.85,114
1.85,121
1.85,124
1.85,123
1.85,125
1.86,126
1.86,124
1.86,120
1.86,122
1.86,120
1.86,118
1.86,116
1.87,118
1.87,117
1.87,116
1.87,117
1.87,116
1.88,114
1.88,112
1.88,111
1.88,112
1.88,112
1.88,110
1.88,111
1.89,111
1.89,115
1.89,115
1.89,115
1.89,116
1.89,113
1.9,112
1.9,110
1.9,107
1.9,104
1.9,103
1.9,101
1.9,105
1.91,103
1.91,103
1.91,101
1.91,104
1.91,109
1.91,108
1.92,108
