Time_s,ADC
1.32,288
1.32,284
1.32,280
1.33,272
1.33,265
1.33,258
1.33,258
1.33,260
1.33,254
1.34,252
1.34,257
1.34,253
1.34,246
1.34,239
1.34,232
1.34,225
1.35,222
1.35,216
1.35,214
1.35,215
1.35,220
1.35,235
1.36,267
1.36,269
1.36,263
1.36,257
1.36,259
1.36,262
1.36,261
1.37,262
1.37,275
1.37,280
1.37,280
1.37,274
1.37,271
1.38,265
1.38,260
1.38,258
1.38,253
1.38,253
1.38,246
1.39,241
1.39,238
1.39,248
1.39,250
1.39,243
1.39,244
1.39,247
1.4,244
1.4,241
1.4,249
1.4,243
1.4,239
1.4,243
1.41,241
1.41,247
1.41,258
1.41,256
1.41,263
1.41,263
1.42,276
1.42,270
1.42,262
1.42,260
1.42,260
1.42,258
1.43,270
1.43,268
1.43,269
1.43,261
1.43,254
1.43,254
1.43,259
1.44,263
1.44,285
1.44,294
1.44,300
1.44,307
1.45,307
1.45,327
1.45,332
1.45,338
1.45,359
1.45,353
1.46,350
1.46,339
1.46,332
1.46,323
1.46,316
1.46,315
1.46,313
1.47,313
1.47,319
1.47,349
1.47,369
1.47,366
1.47,393
1.48,396
1.48,393
1.48,401
1.48,391
1.48,391
1.48,381
1.49,385
1.49,390
1.49,385
1.49,380
1.49,396
1.49,396
1.5,391
1.5,390
1.5,391
1.5,384
1.5,378
1.5,368
1.5,370
1.51,362
1.51,356
1.51,348
1.51,343
1.51,334
1.51,338
1.51,338
1.52,337
1.52,333
1.52,326
1.52,324
1.52,313
1.52,307
1.53,302
1.53,298
1.53,290
1.53,290
1.53,294
1.53,303
1.54,303
1.54,297
1.54,291
1.54,288
1.54,289
1.54,291
1.55,285
1.55,293
1.55,289
1.55,284
1.55,297
1.55,312
1.55,310
1.56,308
1.56,305
1.56,302
1.56,311
1.56,306
1.57,306
1.57,311
1.57,318
1.57,322
1.57,325
1.57,340
1.57,361
1.58,360
1.58,366
1.58,355
1.58,349
1.58,344
1.58,339
1.59,332
1.59,329
1.59,322
1.59,313
1.59,306
1.59,300
1.6,294
1.6,288
1.6,308
1.6,320
1.6,325
1.6,322
1.61,328
1.61,327
1.61,335
1.61,327
1.61,336
1.61,334
1.61,323
1.62,317
1.62,311
1.62,304
1.62,301
1.62,304
1.63,294
1.63,285
1.63,277
1.63,271
1.63,268
1.63,263
1.63,256
1.63,254
1.64,251
1.64,250
1.64,260
1.64,256
1.64,250
1.65,249
1.65,243
1.65,238
1.65,231
1.65,252
1.65,274
1.65,287
1.66,293
1.66,288
1.66,289
1.66,311
1.66,318
1.66,330
1.67,324
1.67,331
1.67,357
1.67,362
1.67,361
1.67,367
1.68,359
1.68,351
1.68,339
1.68,329
1.68,321
1.68,315
1.68,306
1.69,299
1.69,290
1.69,284
1.69,281
1.69,275
1.69,272
1.7,277
1.7,277
1.7,287
1.7,284
1.7,278
1.7,269
1.71,261
1.71,253
1.71,246
1.71,241
1.71,244
1.71,254
1.72,252
1.72,268
1.72,272
1.72,266
1.72,266
1.72,264
1.73,260
1.73,265
1.73,266
1.73,260
1.73,271
1.73,269
1.73,263
1.74,257
1.74,255
1.74,257
1.74,251
1.74,245
1.74,247
1.75,245
1.75,244
1.75,251
1.75,257
1.75,261
1.75,261
1.76,259
1.76,255
1.76,249
1.76,244
1.76,239
1.76,231
1.76,225
1.77,221
1.77,223
1.77,222
1.77,241
1.77,247
1.77,242
1.78,238
1.78,239
1.78,236
1.78,230
1.78,233
1.78,234
1.78,232
1.79,241
1.79,241
1.79,240
1.79,236
1.79,245
1.8,248
1.8,266
1.8,289
1.8,285
1.8,285
1.8,292
1.8,290
1.81,294
1.81,292
1.81,289
1.81,281
1.81,273
1.81,265
1.82,260
1.82,259
1.82,253
1.82,246
1.82,240
1.82,249
1.83,251
1.83,243
1.83,261
1.83,288
1.83,304
1.83,324
1.84,322
1.84,312
1.84,302
1.84,292
1.84,283
1.84,276
1.85,269
1.85,261
1.85,252
1.85,245
1.85,249
1.85,248
1.86,250
1.86,248
1.86,245
1.86,238
1.86,232
1.86,227
1.86,221
1.86,216
1.87,211
1.87,209
1.87,203
1.87,197
1.87,192
1.88,187
1.88,182
1.88,178
1.88,175
1.88,176
1.88,192
1.88,197
1.89,199
1.89,220
1.89,225
1.89,217
1.89,219
1.9,216
1.9,213
1.9,206
1.9,202
1.9,201
1.9,198
1.9,192
1.91,185
1.91,182
1.91,177
1.91,177
1.91,173
1.91,168
1.91,166
1.92,164
1.92,158
1.92,157
1.92,158
1.92,157
1.92,154
1.93,151
1.93,149
1.93,144
1.93,143
1.93,142
1.93,139
1.94,136
1.94,134
1.94,132
1.94,133
1.94,136
1.94,135
1.95,134
1.95,130
1.95,131
1.95,133
1.95,129
1.95,125
1.96,122
1.96,121
1.96,119
1.96,116
1.96,114
1.96,112
1.97,113
1.97,120
1.97,122
1.97,132
1.97,136
1.97,134
1.98,136
1.98,132
1.98,128
1.98,125
1.98,122
1.98,123
1.98,122
1.99,119
1.99,117
1.99,115
1.99,115
1.99,113
1.99,111
2.0,108
2.0,104
2.0,101
2.0,100
2.0,102
2.0,100
2.0,99
2.01,99
2.01,99
2.01,97
2.01,97
2.01,97
2.01,96
2.02,99
2.02,98
2.02,96
2.02,96
2.02,96
2.02,97
2.03,98
2.03,95
2.03,94
2.03,93
2.03,92
2.03,94
2.03,94
2.04,93
2.04,93
2.04,92
2.04,93
2.04,93
2.04,91
2.04,90
2.05,90
2.05,89
2.05,91
2.05,88
2.05,87
2.05,86
2.06,88
2.06,91
2.06,90
2.06,90
2.06,89
2.06,88
2.07,88
2.07,89
2.07,87
2.07,86
2.07,84
2.07,82
2.07,89
2.08,90
2.08,90
2.08,89
2.08,89
2.08,92
2.08,94
2.08,94
2.09,100
2.09,98
2.09,96
2.09,96
2.09,95
2.09,96
2.1,94
2.1,93
2.1,95
2.1,96
2.1,93
2.1,92
2.11,91
2.11,92
2.11,93
2.11,91
2.11,90
2.11,89
2.11,89
2.12,90
2.12,90
2.12,88
2.12,87
2.12,87
2.12,88
2.13,88
2.13,86
2.13,85
2.13,84
2.13,85
2.13,87
2.14,86
2.14,84
2.14,85
2.14,84
2.14,86
2.14,86
2.14,84
2.15,83
2.15,83
2.15,84
2.15,85
2.15,84
2.15,83
2.15,84
2.16,84
2.16,86
2.16,85
2.16,84
2.16,84
2.16,82
2.17,85
