Time_s,ADC
2.75,91
2.75,88
2.75,87
2.76,89
2.76,91
2.76,89
2.76,87
2.76,86
2.76,85
2.76,84
2.77,85
2.77,84
2.77,83
2.77,83
2.77,84
2.77,83
2.78,87
2.78,89
2.78,87
2.78,86
2.78,87
2.78,88
2.78,88
2.79,87
2.79,85
2.79,85
2.79,87
2.79,89
2.79,87
2.8,86
2.8,83
2.8,82
2.8,81
2.8,80
2.8,78
2.8,76
2.81,74
2.81,72
2.81,72
2.81,71
2.81,70
2.81,68
2.82,66
2.82,65
2.82,64
2.82,62
2.82,63
2.82,72
2.83,77
2.83,75
2.83,76
2.83,77
2.83,75
2.83,74
2.83,73
2.84,73
2.84,74
2.84,75
2.84,75
2.84,81
2.84,91
2.84,94
2.85,97
2.85,102
2.85,102
2.85,100
2.85,99
2.85,101
2.86,101
2.86,99
2.86,97
2.86,97
2.86,96
2.86,93
2.87,91
2.87,88
2.87,87
2.87,86
2.87,85
2.87,83
2.87,81
2.88,79
2.88,77
2.88,78
2.88,77
2.88,76
2.88,74
2.89,72
2.89,71
2.89,69
2.89,67
2.89,65
2.89,64
2.89,62
2.9,62
2.9,69
2.9,74
2.9,72
2.9,74
2.9,75
2.91,75
2.91,74
2.91,72
2.91,70
2.91,68
2.91,67
2.92,65
2.92,64
2.92,66
2.92,67
2.92,66
2.92,65
2.92,64
2.93,64
2.93,63
2.93,62
2.93,62
2.93,60
2.93,59
2.93,57
2.94,55
2.94,54
2.94,56
2.94,62
2.94,65
2.94,64
2.95,64
2.95,64
2.95,65
2.95,65
2.95,63
2.95,64
2.96,66
2.96,70
2.96,73
2.96,75
2.96,79
2.96,79
2.96,77
2.97,78
2.97,76
2.97,74
2.97,73
2.97,73
2.97,72
2.98,70
2.98,69
2.98,68
2.98,67
2.98,65
2.98,64
2.98,66
2.98,70
2.99,72
2.99,75
2.99,76
2.99,75
2.99,73
3.0,72
3.0,71
3.0,69
3.0,67
3.0,65
3.0,64
3.0,63
3.01,62
3.01,62
3.01,62
3.01,60
3.01,60
3.01,59
3.02,59
3.02,59
3.02,58
3.02,62
3.02,67
3.02,68
3.02,67
3.03,69
3.03,79
3.03,89
3.03,95
3.03,97
3.03,97
3.04,97
3.04,95
3.04,94
3.04,95
3.04,96
3.04,96
3.04,95
3.05,93
3.05,92
3.05,91
3.05,92
3.05,93
3.05,94
3.06,92
3.06,95
3.06,96
3.06,98
3.06,108
3.06,113
3.06,111
3.07,116
3.07,120
3.07,122
3.07,120
3.07,117
3.07,116
3.08,113
3.08,110
3.08,107
3.08,103
3.08,101
3.08,100
3.09,98
3.09,97
3.09,95
3.09,96
3.09,97
3.09,96
3.09,94
3.1,92
3.1,89
3.1,87
3.1,85
3.1,84
3.1,83
3.11,82
3.11,83
3.11,83
3.11,85
3.11,84
3.11,84
3.12,86
3.12,90
3.12,93
