Time_s,ADC
1.23,30
1.23,30
1.23,30
1.23,30
1.24,29
1.24,29
1.24,30
1.24,29
1.24,29
1.24,29
1.25,29
1.25,29
1.25,28
1.25,28
1.25,27
1.25,27
1.25,27
1.26,27
1.26,26
1.26,25
1.26,25
1.26,25
1.26,24
1.26,24
1.27,24
1.27,23
1.27,23
1.27,23
1.27,23
1.27,23
1.28,23
1.28,24
1.28,24
1.28,25
1.28,26
1.28,28
1.29,28
1.29,27
1.29,27
1.29,26
1.29,26
1.29,26
1.29,26
1.3,27
1.3,27
1.3,26
1.3,27
1.3,29
1.3,31
1.31,31
1.31,32
1.31,35
1.31,36
1.31,36
1.31,36
1.32,35
1.32,34
1.32,34
1.32,33
1.32,32
1.32,32
1.33,32
1.33,31
1.33,31
1.33,30
1.33,30
1.33,30
1.33,31
1.34,31
1.34,30
1.34,30
1.34,29
1.34,28
1.34,28
1.34,28
1.35,29
1.35,28
1.35,28
1.35,28
1.35,27
1.35,27
1.36,27
1.36,27
1.36,27
1.36,27
1.36,29
1.36,30
1.36,30
1.37,29
1.37,29
1.37,28
1.37,29
1.37,28
1.37,27
1.38,27
1.38,27
1.38,26
1.38,26
1.38,28
1.38,30
1.38,31
1.39,30
1.39,30
1.39,29
1.39,29
1.39,28
1.39,28
1.39,29
1.4,28
1.4,28
1.4,27
1.4,27
1.4,28
1.4,28
1.41,27
1.41,28
1.41,29
1.41,31
1.41,31
1.41,30
1.42,29
1.42,29
1.42,29
1.42,28
1.42,28
1.42,27
1.42,27
1.43,27
1.43,26
1.43,26
1.43,27
1.43,31
1.43,33
1.44,33
1.44,33
1.44,32
1.44,32
1.44,31
1.44,30
1.45,30
1.45,30
1.45,29
1.45,29
1.45,31
1.45,31
1.46,30
1.46,30
1.46,32
1.46,32
1.46,32
1.46,32
1.46,33
1.47,34
1.47,36
1.47,37
1.47,36
1.47,40
1.47,41
1.47,43
1.48,44
1.48,46
1.48,50
1.48,52
1.48,51
1.48,51
1.49,51
1.49,50
1.49,49
1.49,48
1.49,47
1.49,46
1.5,49
1.5,59
1.5,64
1.5,63
1.5,65
1.5,66
1.5,64
1.51,69
1.51,70
1.51,72
1.51,73
1.51,74
1.51,72
1.51,73
1.52,76
1.52,79
1.52,78
1.52,88
1.52,96
1.52,95
1.52,96
1.53,103
1.53,102
1.53,100
1.53,101
1.53,107
1.54,114
1.54,116
1.54,115
1.54,118
1.54,125
1.54,138
1.54,150
1.55,162
1.55,166
1.55,165
1.55,171
1.55,175
1.55,173
1.56,174
1.56,178
1.56,176
1.56,187
1.56,204
1.56,215
1.57,226
1.57,229
1.57,236
1.57,240
1.57,249
1.57,253
1.58,261
1.58,272
1.58,282
1.58,291
1.58,300
1.58,302
1.59,307
1.59,324
1.59,338
1.59,342
1.59,341
1.59,348
1.59,358
1.6,374
1.6,391
1.6,402
1.6,412
1.6,422
1.6,426
1.61,433
1.61,444
1.61,457
1.61,464
1.61,467
1.61,475
1.61,487
1.62,494
1.62,505
1.62,512
1.62,521
1.62,522
1.63,526
1.63,528
1.63,543
1.63,560
1.63,566
1.63,570
1.63,579
1.64,583
1.64,582
1.64,590
1.64,600
1.64,602
1.64,605
1.65,598
1.65,605
1.65,617
1.65,631
1.65,633
1.65,634
1.65,639
1.66,639
1.66,636
1.66,631
1.66,632
1.66,638
1.66,633
1.67,637
1.67,640
1.67,645
1.67,641
1.67,644
1.67,643
1.68,636
1.68,630
1.68,636
1.68,625
1.68,617
1.68,617
1.68,619
1.69,611
1.69,602
1.69,592
1.69,587
1.69,578
1.7,568
1.7,555
1.7,545
1.7,547
1.7,544
1.7,535
1.7,527
1.71,514
1.71,503
1.71,501
1.71,495
1.71,494
1.72,490
1.72,490
1.72,482
1.72,480
1.72,481
1.72,470
1.72,456
1.73,453
1.73,450
1.73,444
1.73,432
1.73,421
1.73,416
1.74,411
1.74,409
1.74,405
1.74,401
1.74,393
1.74,387
1.74,388
1.75,385
1.75,380
1.75,373
1.75,364
1.75,359
1.75,350
1.76,346
1.76,340
1.76,330
1.76,320
1.76,322
1.76,323
1.77,321
1.77,316
1.77,317
1.77,308
1.77,308
1.77,306
1.77,300
1.78,292
1.78,292
1.78,289
1.78,282
1.78,282
1.78,284
1.79,276
1.79,267
1.79,260
1.79,255
1.79,250
1.79,249
1.8,248
1.8,244
1.8,241
1.8,236
1.8,231
1.8,226
1.81,226
1.81,233
1.81,227
1.81,219
1.81,217
1.81,215
1.82,210
1.82,210
1.82,204
1.82,200
1.82,195
1.82,189
1.82,183
1.83,178
1.83,172
1.83,168
1.83,164
1.83,161
1.84,159
1.84,158
1.84,155
1.84,153
1.84,158
1.84,157
1.84,156
1.85,153
1.85,150
1.85,147
1.85,146
1.85,151
1.85,154
1.86,156
1.86,154
1.86,151
1.86,156
1.86,160
1.86,158
1.86,161
1.87,168
1.87,164
1.87,163
1.87,164
1.87,166
1.87,165
1.88,170
1.88,174
1.88,177
1.88,175
1.88,176
1.88,173
1.89,173
1.89,170
1.89,167
1.89,165
1.89,160
1.89,158
1.9,159
1.9,156
1.9,153
1.9,155
1.9,158
1.9,159
1.9,159
1.91,160
1.91,162
1.91,158
1.91,163
1.91,174
1.91,177
1.91,174
1.92,169
1.92,169
1.92,169
1.92,167
1.92,168
1.93,173
1.93,178
1.93,179
1.93,180
1.93,176
1.93,171
1.93,168
1.94,168
1.94,165
1.94,165
1.94,165
1.94,162
1.95,160
1.95,156
1.95,157
1.95,154
1.95,151
1.95,150
1.95,151
1.96,150
1.96,147
1.96,146
1.96,151
1.96,149
1.96,146
1.97,145
1.97,144
1.97,140
1.97,139
1.97,137
1.97,141
1.98,144
1.98,148
1.98,150
1.98,152
1.98,162
1.98,167
1.98,167
1.99,168
1.99,168
1.99,170
1.99,175
1.99,175
1.99,171
2.0,168
2.0,172
2.0,173
2.0,176
2.0,180
2.0,181
2.01,183
2.01,189
2.01,191
2.01,190
2.01,192
2.01,188
2.02,185
2.02,181
2.02,180
2.02,182
2.02,183
2.02,183
2.03,183
2.03,181
2.03,183
2.03,186
2.03,190
2.03,189
2.03,186
2.04,185
2.04,187
2.04,184
2.04,187
2.04,186
2.04,185
2.05,182
2.05,181
2.05,181
2.05,183
2.05,181
2.05,181
2.06,182
2.06,183
2.06,178
2.06,180
2.06,176
2.06,173
2.07,174
2.07,177
2.07,175
2.07,174
2.07,171
2.07,170
2.07,176
2.08,185
2.08,180
2.08,179
2.08,184
2.08,178
2.08,176
2.09,174
2.09,173
2.09,172
2.09,173
2.09,173
2.09,176
2.1,177
2.1,178
2.1,179
2.1,181
2.1,182
2.1,182
2.1,183
2.11,185
2.11,191
2.11,194
2.11,192
2.11,191
2.11,192
2.12,190
2.12,191
2.12,193
2.12,195
2.12,197
2.12,200
2.13,200
2.13,200
2.13,199
2.13,200
2.13,203
2.13,202
2.14,197
2.14,197
2.14,199
2.14,198
2.14,205
2.14,206
2.15,203
2.15,201
2.15,202
2.15,201
2.15,204
2.15,204
2.15,202
2.16,202
2.16,200
2.16,204
2.16,210
2.16,212
2.16,212
2.17,213
2.17,211
2.17,205
2.17,209
2.17,209
2.17,211
2.17,215
2.18,215
2.18,212
2.18,213
2.18,216
2.18,218
2.19,219
2.19,218
2.19,218
2.19,217
2.19,212
2.19,211
2.19,207
2.2,204
2.2,207
2.2,211
2.2,218
2.2,224
2.2,226
2.21,223
2.21,221
2.21,221
2.21,220
2.21,216
2.21,214
2.21,212
2.22,209
2.22,205
2.22,205
2.22,203
2.22,202
2.23,203
2.23,203
2.23,201
2.23,197
2.23,197
2.23,199
2.23,197
2.24,197
2.24,197
2.24,194
2.24,193
2.24,191
2.24,191
2.25,190
2.25,190
2.25,189
2.25,188
2.25,186
2.25,184
2.26,181
2.26,176
2.26,176
2.26,177
2.26,176
2.26,176
2.27,176
2.27,176
2.27,175
2.27,172
2.27,168
2.27,164
2.27,164
2.28,166
2.28,165
2.28,162
2.28,159
2.28,157
2.28,155
2.29,152
2.29,150
2.29,147
2.29,146
2.29,145
2.29,143
2.3,140
2.3,137
2.3,134
2.3,130
2.3,126
2.3,122
2.31,119
2.31,116
2.31,112
2.31,110
2.31,106
2.31,103
2.31,101
2.32,99
2.32,97
2.32,95
2.32,94
2.32,93
2.32,91
2.33,89
2.33,86
2.33,83
2.33,82
2.33,80
2.33,79
2.33,77
2.34,76
2.34,75
2.34,73
2.34,71
2.34,70
2.34,70
2.35,68
2.35,66
2.35,65
2.35,63
2.35,61
2.35,61
2.36,62
2.36,61
2.36,61
2.36,61
2.36,62
2.36,64
2.36,62
2.37,61
2.37,59
2.37,58
2.37,57
2.37,55
2.37,54
2.37,52
2.38,53
2.38,54
2.38,54
2.38,54
2.38,53
2.38,55
2.39,54
2.39,54
2.39,54
2.39,53
2.39,53
2.39,52
2.4,51
2.4,50
2.4,49
2.4,52
2.4,57
2.4,64
2.4,70
2.41,76
2.41,82
2.41,87
2.41,92
2.41,91
2.41,89
2.42,92
2.42,92
2.42,94
2.42,97
2.42,97
2.42,99
2.42,102
2.43,104
2.43,102
2.43,99
2.43,97
2.43,95
2.43,94
2.44,94
2.44,94
2.44,92
2.44,93
2.44,94
2.44,92
2.45,91
2.45,88
2.45,87
2.45,87
2.45,86
2.45,86
2.45,85
2.46,85
2.46,84
2.46,82
2.46,81
2.46,79
2.46,77
2.46,76
2.47,75
2.47,74
2.47,76
2.47,77
2.47,75
2.47,73
2.48,73
2.48,74
2.48,75
2.48,76
2.48,77
2.48,76
2.49,77
2.49,78
2.49,77
2.49,76
2.49,76
2.49,77
2.49,77
2.5,77
2.5,78
2.5,82
2.5,84
2.5,83
2.5,83
2.5,84
2.51,86
2.51,87
2.51,87
2.51,86
2.51,83
2.51,81
2.52,81
2.52,81
2.52,81
2.52,80
2.52,80
2.52,82
2.53,83
2.53,84
2.53,84
2.53,85
2.53,86
2.53,86
2.53,83
2.54,83
2.54,85
2.54,86
2.54,87
2.54,86
2.54,86
2.55,83
2.55,81
2.55,81
2.55,80
2.55,79
2.55,79
2.55,82
2.56,82
2.56,85
2.56,86
2.56,84
2.56,84
2.56,85
2.57,85
2.57,87
2.57,85
2.57,83
2.57,82
2.57,80
2.57,79
2.58,78
2.58,78
2.58,77
2.58,75
2.58,73
2.58,72
2.59,71
2.59,70
2.59,69
2.59,69
2.59,71
2.59,74
2.59,76
2.6,76
2.6,75
2.6,74
2.6,75
2.6,75
2.6,75
2.61,78
2.61,80
2.61,82
2.61,83
2.61,82
2.61,81
2.62,79
2.62,79
2.62,81
2.62,83
2.62,83
2.62,81
2.62,79
2.63,77
2.63,78
2.63,76
2.63,74
2.63,72
2.63,70
2.63,68
2.64,67
2.64,64
2.64,63
2.64,61
2.64,60
2.64,58
2.65,57
2.65,56
2.65,55
2.65,53
2.65,52
2.65,53
2.66,54
2.66,56
2.66,55
2.66,55
2.66,56
2.66,55
2.66,55
2.67,53
2.67,53
2.67,53
2.67,53
2.67,54
2.67,56
2.68,56
2.68,56
2.68,55
2.68,54
2.68,52
2.68,51
2.68,51
2.69,50
2.69,49
2.69,48
2.69,49
2.69,48
2.69,47
2.7,47
2.7,46
2.7,45
2.7,44
2.7,45
2.7,46
2.7,47
2.71,46
2.71,45
2.71,45
2.71,46
2.71,47
2.71,45
2.72,45
2.72,44
2.72,43
2.72,42
2.72,41
2.72,40
2.72,39
2.73,38
2.73,38
2.73,37
2.73,36
2.73,35
2.73,34
2.74,34
2.74,33
2.74,32
2.74,32
2.74,31
2.74,31
2.75,31
2.75,30
2.75,30
2.75,29
2.75,30
2.75,29
2.75,30
2.76,31
2.76,31
2.76,35
2.76,39
2.76,40
2.76,39
2.76,39
2.77,39
2.77,39
2.77,38
2.77,40
2.77,41
2.77,41
2.78,41
2.78,41
2.78,42
2.78,41
2.78,42
2.78,44
2.79,45
2.79,45
2.79,44
2.79,43
2.79,43
2.79,42
2.79,41
2.8,41
2.8,40
2.8,39
2.8,38
2.8,37
2.8,36
2.81,36
2.81,35
2.81,34
2.81,34
2.81,33
2.81,33
2.81,32
2.82,32
2.82,31
2.82,30
2.82,30
2.82,30
2.82,29
2.83,29
2.83,29
2.83,30
2.83,29
2.83,29
2.83,30
2.83,29
2.84,29
2.84,29
2.84,29
2.84,30
2.84,31
2.84,31
2.85,31
2.85,32
2.85,31
2.85,31
2.85,31
2.85,32
2.85,33
2.86,34
2.86,35
2.86,34
2.86,34
2.86,33
2.86,32
2.87,32
2.87,31
2.87,31
2.87,31
2.87,30
2.87,29
2.88,29
2.88,29
2.88,29
2.88,29
2.88,29
2.88,29
2.88,29
2.89,29
2.89,28
2.89,27
2.89,27
2.89,27
2.89,27
2.89,27
2.9,28
2.9,28
2.9,29
2.9,28
2.9,28
2.9,28
2.91,28
2.91,27
2.91,27
2.91,28
2.91,28
2.91,28
2.92,27
2.92,26
2.92,26
2.92,26
2.92,26
2.92,27
2.92,26
2.93,27
2.93,27
2.93,27
2.93,28
2.93,30
2.93,32
2.94,31
2.94,30
2.94,30
2.94,30
2.94,29
2.94,29
2.95,28
2.95,28
2.95,27
2.95,29
2.95,30
2.95,31
2.95,32
2.96,32
2.96,32
2.96,31
2.96,32
2.96,31
2.96,31
2.96,30
2.97,30
2.97,29
2.97,29
2.97,29
2.97,29
2.97,29
2.98,29
2.98,30
2.98,30
2.98,30
2.98,29
2.98,28
2.98,28
2.99,28
2.99,29
2.99,29
2.99,30
2.99,30
2.99,30
3.0,29
3.0,30
3.0,32
3.0,32
3.0,31
3.0,32
3.01,32
3.01,32
3.01,32
3.01,31
3.01,31
3.01,30
3.01,30
3.02,30
3.02,29
3.02,29
3.02,28
3.02,28
3.02,27
3.02,27
3.03,27
3.03,28
3.03,29
3.03,28
3.03,28
3.03,28
3.04,28
3.04,29
3.04,32
3.04,32
3.04,33
3.04,32
3.05,32
3.05,32
3.05,32
3.05,33
3.05,34
3.05,34
3.05,33
3.06,33
3.06,33
3.06,33
3.06,33
3.06,32
3.06,32
3.06,32
3.07,33
3.07,33
3.07,33
3.07,33
3.07,33
3.07,32
3.08,32
3.08,31
3.08,31
3.08,31
3.08,30
3.08,29
3.09,29
3.09,29
3.09,29
3.09,29
3.09,28
3.09,28
3.09,28
3.1,27
3.1,27
3.1,27
3.1,26
3.1,26
3.1,26
3.1,26
3.11,28
3.11,29
3.11,30
3.11,31
3.11,30
3.12,30
3.12,30
3.12,29
3.12,29
3.12,29
3.12,30
3.12,29
3.13,29
3.13,28
3.13,28
3.13,27
3.13,27
3.13,27
3.13,26
3.14,26
3.14,27
3.14,27
3.14,26
3.14,27
3.14,26
3.15,26
3.15,26
3.15,26
3.15,26
3.15,26
3.15,26
3.15,26
3.16,26
3.16,27
3.16,27
3.16,27
3.16,26
3.16,26
3.17,28
3.17,29
3.17,29
3.17,29
3.17,28
3.17,28
3.17,28
3.18,28
3.18,27
3.18,27
3.18,26
3.18,26
3.18,26
3.19,25
3.19,25
3.19,25
3.19,25
3.19,25
3.19,25
3.19,26
3.2,26
3.2,25
3.2,25
3.2,25
3.2,25
3.2,24
3.21,23
3.21,23
3.21,23
3.21,23
3.21,23
3.21,23
3.22,23
3.22,23
3.22,23
3.22,23
3.22,23
3.22,23
3.22,23
3.23,22
3.23,22
3.23,22
3.23,22
3.23,23
3.23,23
3.23,23
3.24,23
3.24,25
3.24,26
3.24,28
3.24,29
3.24,29
3.25,29
3.25,29
3.25,29
3.25,28
3.25,28
3.25,28
3.26,30
3.26,30
3.26,31
3.26,31
3.26,31
3.26,30
3.26,30
3.27,30
3.27,29
3.27,29
3.27,28
3.27,28
3.27,28
3.28,27
3.28,27
3.28,26
3.28,26
3.28,26
3.28,25
3.28,25
3.29,26
3.29,28
3.29,31
3.29,30
3.29,31
3.29,31
3.3,31
3.3,30
3.3,31
3.3,31
3.3,31
3.3,31
3.3,30
3.31,30
3.31,30
3.31,30
3.31,29
3.31,29
3.31,28
3.32,28
3.32,27
3.32,27
3.32,27
3.32,28
3.32,28
3.32,28
3.33,28
3.33,28
3.33,27
3.33,27
3.33,26
3.33,26
3.34,25
3.34,25
3.34,26
3.34,26
3.34,26
3.34,26
3.35,26
3.35,26
3.35,25
3.35,25
3.35,25
3.35,24
3.35,25
3.36,25
3.36,26
3.36,27
3.36,26
3.36,26
3.36,25
3.37,25
3.37,25
3.37,25
3.37,26
3.37,26
3.37,26
3.38,26
3.38,26
3.38,26
3.38,26
3.38,25
3.38,25
3.38,25
3.39,25
3.39,25
3.39,25
3.39,26
3.39,26
3.39,25
3.39,25
3.4,25
3.4,24
3.4,24
3.4,24
3.4,24
3.4,24
3.41,24
3.41,23
3.41,23
3.41,23
3.41,23
3.41,22
3.42,23
3.42,23
3.42,24
3.42,25
3.42,25
3.42,24
3.42,24
3.43,24
3.43,25
3.43,24
3.43,24
3.43,27
3.43,32
3.44,34
3.44,36
3.44,40
3.44,45
3.44,46
3.44,46
3.44,45
3.45,44
3.45,44
3.45,43
3.45,43
3.45,42
3.45,41
3.45,41
3.46,39
3.46,39
3.46,38
3.46,37
3.46,37
3.46,36
3.47,35
3.47,34
3.47,34
3.47,33
3.47,33
3.47,32
3.48,31
3.48,33
3.48,33
3.48,33
3.48,33
3.48,32
3.48,32
3.49,32
3.49,34
3.49,34
3.49,34
3.49,34
3.49,34
3.5,33
3.5,35
3.5,38
3.5,40
3.5,39
3.5,40
3.51,45
3.51,48
3.51,49
3.51,49
3.51,49
3.51,47
3.51,47
3.52,47
3.52,46
3.52,45
3.52,44
3.52,43
3.52,42
3.52,41
3.53,40
3.53,40
3.53,38
3.53,37
3.53,37
3.53,36
3.54,35
3.54,35
3.54,34
3.54,34
3.54,34
3.54,34
3.55,34
3.55,33
3.55,34
3.55,34
3.55,34
3.55,34
3.55,33
3.56,32
3.56,34
3.56,34
3.56,35
3.56,34
3.56,34
3.57,33
3.57,32
3.57,32
3.57,31
3.57,31
